iter	Logloss
0	0.5144361672
1	0.4025285211
2	0.3182790416
3	0.268574853
4	0.2289256653
5	0.1992504815
6	0.1811260356
7	0.1668912804
8	0.1549352344
9	0.1463127392
10	0.1405816516
11	0.1350413433
12	0.1287845469
13	0.1242043426
14	0.1203939996
15	0.1159346698
16	0.11277084
17	0.1084638241
18	0.1055946701
19	0.1032683196
20	0.1005520158
21	0.09847397049
22	0.09618949518
23	0.09348015407
24	0.09167326634
25	0.08989516422
26	0.08814362611
27	0.08642430107
28	0.0850865954
29	0.08319598261
30	0.08218203292
31	0.08084375437
32	0.07891589551
33	0.07753287042
34	0.07629102131
35	0.07513831862
36	0.07267950843
37	0.07201352408
38	0.071395948
39	0.07063619938
40	0.06972575136
41	0.06881010058
42	0.06745435675
43	0.06651615302
44	0.06574700498
45	0.06462776134
46	0.06356230525
47	0.06282462073
48	0.06185783153
49	0.06146227857
50	0.06057504032
51	0.0598488268
52	0.05904214013
53	0.05797631409
54	0.0572859855
55	0.05638950685
56	0.0557657489
57	0.05520354621
58	0.05447864553
59	0.05385716781
60	0.05297028309
61	0.05252397839
62	0.05195978888
63	0.05137604302
64	0.05092057472
65	0.05040337588
66	0.05003952116
67	0.04952330545
68	0.04916405017
69	0.04863908681
70	0.04806819368
71	0.04774391999
72	0.04708505557
73	0.04661811053
74	0.04597479563
75	0.04560634704
76	0.04533585624
77	0.04484023189
78	0.04461249581
79	0.04417018704
80	0.04369165719
81	0.04333152354
82	0.04281967511
83	0.04236995172
84	0.04203399655
85	0.04176413414
86	0.04125127399
87	0.04108022244
88	0.04081391815
89	0.04047967208
90	0.04012730807
91	0.0398130661
92	0.03952596888
93	0.03926281165
94	0.03875851838
95	0.03845751254
96	0.03810633699
97	0.03792354275
98	0.03752166818
99	0.03722798134
100	0.03700962513
101	0.03667029192
102	0.03646295652
103	0.03628005374
104	0.03599357499
105	0.03579764141
106	0.03558787518
107	0.03519386377
108	0.03504242434
109	0.03480073024
110	0.0346138329
111	0.03423806919
112	0.03394151559
113	0.033586914
114	0.03332164493
115	0.03314843183
116	0.03297056535
117	0.03264779151
118	0.03237762742
119	0.03216088997
120	0.03201087546
121	0.03175090871
122	0.03152951865
123	0.03127365142
124	0.03094636685
125	0.03073235589
126	0.03059390782
127	0.03032085931
128	0.03000955718
129	0.02985876139
130	0.02955226972
131	0.02931557706
132	0.02911533938
133	0.02886875488
134	0.0285472521
135	0.0284084111
136	0.02828599513
137	0.0280972507
138	0.0278627311
139	0.02771528281
140	0.02749766317
141	0.02729483613
142	0.02717085077
143	0.02698244227
144	0.0268312507
145	0.02671284286
146	0.02656600042
147	0.02642499411
148	0.02620131484
149	0.02611343228
150	0.02597821721
151	0.02566665049
152	0.02545013024
153	0.02520337753
154	0.02502077249
155	0.02476588762
156	0.02463495066
157	0.02451378752
158	0.0243343117
159	0.02410809635
160	0.0240562354
161	0.02391681675
162	0.02374665787
163	0.02348851079
164	0.02335589951
165	0.0231221467
166	0.02291370022
167	0.02280910736
168	0.02261892308
169	0.02242432158
170	0.02222004141
171	0.0221104015
172	0.02204550787
173	0.02182884373
174	0.02169364993
175	0.02153904933
176	0.02142002903
177	0.02130152319
178	0.02107142244
179	0.02094993992
180	0.02072984553
181	0.02060407291
182	0.02047309062
183	0.02028174444
184	0.02019043956
185	0.02009383994
186	0.01994439304
187	0.01983239177
188	0.01968823968
189	0.01953070273
190	0.01944067792
191	0.01932909648
192	0.01920627135
193	0.01908690845
194	0.01899185494
195	0.0188657378
196	0.01876458216
197	0.01865209235
198	0.01858967064
199	0.01847872905
