iter	Logloss
301	0.0377804414
302	0.03769585977
303	0.03761914834
304	0.03753000378
305	0.03745696475
306	0.03735282195
307	0.03725934444
308	0.03712809675
309	0.03705463248
310	0.03697885965
311	0.03688828147
312	0.0368262144
313	0.03676000636
314	0.03666322638
315	0.03657782141
316	0.03644314331
317	0.03638219509
318	0.03629446006
319	0.03624533833
320	0.03617581882
321	0.03610751781
322	0.03597552508
323	0.03594251592
324	0.0358951702
325	0.03584911825
326	0.03581777042
327	0.03576180798
328	0.03568600838
329	0.03559320162
330	0.03551152254
331	0.03544949979
332	0.03537013497
333	0.03531213079
334	0.03523882427
335	0.03511421209
336	0.03503976987
337	0.03495815913
338	0.03491542198
339	0.03484639963
340	0.03475396033
341	0.03464746636
342	0.03458724824
343	0.03451633917
344	0.03442363491
345	0.03431595107
346	0.03421306778
347	0.03417435928
348	0.03407574682
349	0.03405197749
350	0.0340113416
351	0.03394758763
352	0.03390698357
353	0.03381132283
354	0.03370245909
355	0.0335867398
356	0.03350792161
357	0.03345963331
358	0.03339355383
359	0.03334685547
360	0.03328336483
361	0.03323717897
362	0.03319818088
363	0.03312347705
364	0.03303887553
365	0.03296293853
366	0.0329272148
367	0.0328399677
368	0.03279013257
369	0.03272887682
370	0.03265328603
371	0.03260399283
372	0.03257231739
373	0.03251743247
374	0.03247608713
375	0.03243629452
376	0.03239886998
377	0.03225676692
378	0.03220596877
379	0.03215463698
380	0.03208912555
381	0.0320157895
382	0.03194555498
383	0.03188207322
384	0.03183183173
385	0.03174530975
386	0.03163497933
387	0.03158236945
388	0.03155640842
389	0.03149618026
390	0.03145318075
391	0.03140391491
392	0.03134506696
393	0.03128940949
394	0.03126407658
395	0.03122108347
396	0.03114722012
397	0.03110506284
398	0.03105517669
399	0.03102251535
400	0.03100032878
401	0.03093292918
402	0.0308807279
403	0.03083094394
404	0.0307754366
405	0.03072224424
406	0.03068336779
407	0.03063710694
408	0.03056893858
409	0.03050109104
410	0.03046891421
411	0.03040681704
412	0.03035780462
413	0.03031130832
414	0.03026985244
415	0.0302378189
416	0.03018516004
417	0.03015260131
418	0.0301129219
419	0.03005009832
420	0.03000557953
421	0.02994349259
422	0.02989501667
423	0.02983606941
424	0.0297562454
425	0.02967445668
426	0.0296232104
427	0.02959121237
428	0.02954163346
429	0.02950014906
430	0.02945523954
431	0.02939758434
432	0.0293504719
433	0.02930458761
434	0.02925944858
435	0.02918407292
436	0.02913401106
437	0.02909439972
438	0.02900604247
439	0.02895166066
440	0.02892162714
441	0.02888733404
442	0.02881583218
443	0.02878041647
444	0.02872030933
445	0.02861508403
446	0.02857713121
447	0.0285564177
448	0.02852860325
449	0.0285000359
450	0.02845822734
451	0.02842540195
452	0.02839237449
453	0.02837694123
454	0.02831733215
455	0.02828141545
456	0.02823167789
457	0.02820655314
458	0.02817298715
459	0.02813465542
460	0.02808872254
461	0.02805965647
462	0.02800272048
463	0.02794743506
464	0.02790579848
465	0.02788073075
466	0.02781471431
467	0.02777660202
468	0.02771634765
469	0.02767053778
470	0.02762349552
471	0.02758937036
472	0.02755136888
473	0.02749104256
474	0.02745415839
475	0.02742657735
476	0.02740039851
477	0.02735474255
478	0.02730489548
479	0.02725374162
480	0.02720973477
481	0.0271769424
482	0.02713461201
483	0.02708841457
484	0.02706311091
485	0.02703447421
486	0.02699854036
487	0.02690856068
488	0.02685030562
489	0.02680440151
490	0.02677501983
491	0.02673945302
492	0.02670074864
493	0.02667161742
494	0.0266295894
495	0.02660432356
